id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-03774,веда-йаджн̃а̄дхйайанаих̣,веда-йаджн̃а̄дхйайанаих̣,,scripture_title,веда-йаджн̃а̄дхйайанаих̣,,yes,needs_review,,веда-йаджн̃а̄дхйайанаих̣ [2],vedabase_ru,vedabase_ru:index.html:веда-йаджн̃а̄дхйайанаих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03775,веда-мате,веда-мате,,scripture_title,веда-мате,,yes,no_diacritics_in_prose,,веда-мате [1],vedabase_ru,vedabase_ru:index.html:веда-мате,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03776,веда-стути,веда-стути,,scripture_title,веда-стути,,yes,no_diacritics_in_prose,,веда-стути [2],vedabase_ru,vedabase_ru:index.html:веда-стути,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03777,веда̄вана,веда̄вана,,scripture_title,веда̄вана,,yes,needs_review,,веда̄вана [1],vedabase_ru,vedabase_ru:index.html:веда̄вана,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03778,ведавйа̄са,ведавйа̄са,,scripture_title,ведавйа̄са,,yes,needs_review,,ведавйа̄са [2],vedabase_ru,vedabase_ru:index.html:ведавйа̄са,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03779,вед̣а̄йа,вед̣а̄йа,,scripture_title,вед̣а̄йа,,yes,needs_review,,вед̣а̄йа [2],vedabase_ru,vedabase_ru:index.html:вед̣а̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03780,ведаих̣,ведаих̣,,scripture_title,ведаих̣,,yes,needs_review,,ведаих̣ [4],vedabase_ru,vedabase_ru:index.html:ведаих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03781,ведамайа,ведамайа,,scripture_title,ведамайа,,yes,no_diacritics_in_prose,,ведамайа [2],vedabase_ru,vedabase_ru:index.html:ведамайа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03782,ведана̄,ведана̄,,scripture_title,ведана̄,,yes,needs_review,,ведана̄ [2],vedabase_ru,vedabase_ru:index.html:ведана̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03783,веда̄на̄м,веда̄на̄м,,scripture_title,веда̄на̄м,,yes,needs_review,,веда̄на̄м [2],vedabase_ru,vedabase_ru:index.html:веда̄на̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03784,веданта,веданта,,scripture_title,веданта,,conditional,diacritics_in_quotes_only,,веда̄нта [26] | веданта [5] | Веданта [3],bvks_ru,vedabase_ru:index.html:веда̄нта | vedabase_ru:index.html:Веданта | vedabase_ru:index.html:веданта | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Веданта — (1) вершина ведического знания; (2) «Веданта-сутра» и изложенная в ней философия | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Веданта,,needs_review,auto-generated draft,yes,веда̄нта [26] | веданта [5] | Веданта [3],vedabase_ru [32] | bvks_ru [2],high,review,,,,,,,
term-03785,веданте,веданте,,scripture_title,веданте,,yes,no_diacritics_in_prose,,веданте [2],vedabase_ru,vedabase_ru:index.html:веданте,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03786,веданти,веданти,,scripture_title,веданти,,yes,no_diacritics_in_prose,,веданти [8],vedabase_ru,vedabase_ru:index.html:веданти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03787,веданти-майявади,веданти-майявади,,scripture_title,веданти-майявади,,yes,no_diacritics_in_prose,,веданти-майявади [2],vedabase_ru,vedabase_ru:index.html:веданти-майявади,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03788,ведантистов,ведантистов,,scripture_title,ведантистов,,yes,no_diacritics_in_prose,,ведантистов [1],vedabase_ru,vedabase_ru:index.html:ведантистов,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03789,ведантистов-маайявади,ведантистов-маайявади,,scripture_title,ведантистов-маайявади,,yes,no_diacritics_in_prose,,ведантистов-маайявади [2],vedabase_ru,vedabase_ru:index.html:ведантистов-маайявади,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03790,ведантой,ведантой,,scripture_title,ведантой,,yes,no_diacritics_in_prose,,ведантой [2],vedabase_ru,vedabase_ru:index.html:ведантой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03791,веданту,веданту,,scripture_title,веданту,,yes,no_diacritics_in_prose,,веданту [24],bvks_ru,vedabase_ru:index.html:веданту | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:веданту,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03792,веданты,веданты,,scripture_title,веданты,,yes,no_diacritics_in_prose,,веданты [107],bvks_ru,vedabase_ru:index.html:веданты | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:веданты,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03793,веданты —,веданты —,,scripture_title,веданты —,,yes,no_diacritics_in_prose,,веданты — [2],vedabase_ru,vedabase_ru:index.html:веданты —,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03794,веда̄х̣,веда̄х̣,,scripture_title,веда̄х̣,,yes,needs_review,,веда̄х̣ [4] | ведах̣ [2],vedabase_ru,vedabase_ru:index.html:веда̄х̣ | vedabase_ru:index.html:ведах̣,,needs_review,auto-generated draft,yes,веда̄х̣ [4] | ведах̣ [2],vedabase_ru [6],high,review,,,,,,,
