id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-15488,ш́рӣнива̄са,ш́рӣнива̄са,,honorific,ш́рӣнива̄са,,yes,needs_review,,ш́рӣнива̄са [10],vedabase_ru,vedabase_ru:index.html:ш́рӣнива̄са,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15489,ш́рӣнидхи,ш́рӣнидхи,,honorific,ш́рӣнидхи,,yes,needs_review,,ш́рӣнидхи [4],vedabase_ru,vedabase_ru:index.html:ш́рӣнидхи,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15490,шрипада,Шрипада,,honorific,Шрипада,,conditional,diacritics_in_quotes_only,,ш́рӣпа̄да [8] | Шрипада [1],bvks_ru,"vedabase_ru:index.html:ш́рӣпа̄да | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения",,needs_review,auto-generated draft,yes,ш́рӣпа̄да [8] | Шрипада [1],vedabase_ru [8] | bvks_ru [1],high,review,,,,,,,
term-15491,шрипада),Шрипада),,honorific,Шрипада),,no,no_diacritics_in_prose,,Шрипада) [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения",,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15492,ш́рӣпати,ш́рӣпати,,honorific,ш́рӣпати,,yes,needs_review,,ш́рӣпати [2],vedabase_ru,vedabase_ru:index.html:ш́рӣпати,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15493,ш́рӣра̄ма,ш́рӣра̄ма,,honorific,ш́рӣра̄ма,,yes,needs_review,,ш́рӣра̄ма [3],vedabase_ru,vedabase_ru:index.html:ш́рӣра̄ма,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15494,ш́рӣран̇га,ш́рӣран̇га,,honorific,ш́рӣран̇га,,yes,needs_review,,ш́рӣран̇га [2],vedabase_ru,vedabase_ru:index.html:ш́рӣран̇га,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15495,шрирангам,Шрирангам,,honorific,Шрирангам,,no,no_diacritics_in_prose,,Шрирангам [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шрирангам — место пребывания Божества Вишну, Шри Ранганатхи, и один из главных вайшнавских центров",,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15496,ш́рита̄х̣,ш́рита̄х̣,,honorific,ш́рита̄х̣,,yes,needs_review,,ш́рита̄х̣ [2],vedabase_ru,vedabase_ru:index.html:ш́рита̄х̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15497,ш́рӣх̣,ш́рӣх̣,,honorific,ш́рӣх̣,,yes,needs_review,,ш́рӣх̣ [12],vedabase_ru,vedabase_ru:index.html:ш́рӣх̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-15498,ш́рӣхарша,ш́рӣхарша,,honorific,ш́рӣхарша,,yes,needs_review,,ш́рӣхарша [2],vedabase_ru,vedabase_ru:index.html:ш́рӣхарша,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
