id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-00023,абсолютная истина,Абсолютная Истина,,other,Абсолютная Истина,,no,no_diacritics_in_prose,,Абсолютная Истина [1],vedabase_ru,"vedabase_ru:index.html:Абсолютная Истина — это Шри Кришна, и искреннюю преданность Ему, проявляющуюся в чистой любви, можно обрести благодаря с",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-00156,абхишека,абхишека,,other,абхишека,,conditional,no_diacritics_in_prose,,абхишека [5] | Абхишека [3],bvks_ru,vedabase_ru:index.html:абхишека | vedabase_ru:index.html:Абхишека | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Абхишека — торжественная церемония омовения почитаемой личности,,needs_review,auto-generated draft,yes,абхишека [5] | Абхишека [3],vedabase_ru [7] | bvks_ru [1],medium,review,,,,,,,
term-00253,аватара,аватара,,other,аватара,,conditional,diacritics_in_quotes_only,,авата̄ра [153] | аватара [13] | Аватара [3],bvks_ru,vedabase_ru:index.html:аватара | vedabase_ru:index.html:авата̄ра | vedabase_ru:index.html:Аватара | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Аватара — воплощение Верховного Господа в материальном мире,,needs_review,auto-generated draft,yes,авата̄ра [153] | аватара [13] | Аватара [3],vedabase_ru [168] | bvks_ru [1],medium,review,,,,,,,
term-01528,апарадха,Апарадха,,other,Апарадха,,conditional,diacritics_in_quotes_only,,апара̄дха [47] | Апарадха [1],bvks_ru,vedabase_ru:index.html:апара̄дха | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Апарадха — оскорбление,,needs_review,auto-generated draft,yes,апара̄дха [47] | Апарадха [1],vedabase_ru [47] | bvks_ru [1],medium,review,,,,,,,
term-01592,аппроксимация,Аппроксимация,,other,Аппроксимация,,no,no_diacritics_in_prose,,Аппроксимация [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Аппроксимация – научный , состоящий в замене одних другими, в каком-то смысле близкими к исходным – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-01666,арати,арати,,other,арати,,conditional,diacritics_in_quotes_only,,арати [16] | а̄рати [10] | Арати [1],bvks_ru,"vedabase_ru:index.html:а̄рати | vedabase_ru:index.html:арати | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Арати — церемония поклонения Божеству Верховного Господа, во время которой Ему предлагают благовония, светильник, цветы,",,needs_review,auto-generated draft,yes,арати [16] | а̄рати [10] | Арати [1],vedabase_ru [26] | bvks_ru [1],medium,review,,,,,,,
term-02319,ашрам,ашрам,,other,ашрам,,conditional,no_diacritics_in_prose,,ашрам [13] | Ашрам [2],bvks_ru,"vedabase_ru:index.html:ашрам | vedabase_ru:index.html:Ашрам | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Ашрам — место, где занимаются духовной практикой",,needs_review,auto-generated draft,yes,ашрам [13] | Ашрам [2],vedabase_ru [14] | bvks_ru [1],medium,review,,,,,,,
term-02445,баларама,Баларама,,other,Баларама,,conditional,diacritics_in_quotes_only,,балара̄ма [18] | Баларама [1],bvks_ru,vedabase_ru:index.html:балара̄ма | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Баларама — брат Кришны; также является Верховной Личностью Бога,,needs_review,auto-generated draft,yes,балара̄ма [18] | Баларама [1],vedabase_ru [18] | bvks_ru [1],medium,review,,,,,,,
term-02480,бангийа сахитйа париш̣ад,Бангийа Сахитйа Париш̣ад,,other,Бангийа Сахитйа Париш̣ад,,no,needs_review,,Бангийа Сахитйа Париш̣ад [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бангийа Сахитйа Париш̣ад – Литературное сообщество Бенгалии,,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-02504,барабанные палочки,барабанные палочки,,other,барабанные палочки,,no,no_diacritics_in_prose,,барабанные палочки [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Саджанā («барабанные палочки») – длинные, тонкие овощи, твёрдые и зелёные снаружи, мягкие и белые внутри; обычно их разж",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02567,без жены,Без жены,,other,Без жены,,no,no_diacritics_in_prose,,Без жены [2],vedabase_ru,"vedabase_ru:index.html:Без жены, — думал Господь Чайтанья, — жизнь домохозяина лишена смысла». Так Господь решил жениться",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02568,безличный брахман,Безличный Брахман,,other,Безличный Брахман,,no,no_diacritics_in_prose,,Безличный Брахман [2],vedabase_ru,"vedabase_ru:index.html:Безличный Брахман — это вездесущая истина, которая существует вечно: во время сотворения, эволюции и разрушения материал",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02570,белый,Белый,,other,Белый,,no,no_diacritics_in_prose,,Белый [2],vedabase_ru,"vedabase_ru:index.html:Белый, красный и желтый — это три цвета, каждый из которых присущ телу Господа, супруга богини процветания, в определенн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02571,"белый, красный и желтый","Белый, красный и желтый",,other,"Белый, красный и желтый",,no,no_diacritics_in_prose,,"Белый, красный и желтый [2]",vedabase_ru,"vedabase_ru:index.html:Белый, красный и желтый — это три цвета, каждый из которых присущ телу Господа, супруга богини процветания, в определенн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02593,благотворительность,Благотворительность,,other,Благотворительность,,no,no_diacritics_in_prose,,Благотворительность [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Благотворительность – это хорошо, но у неё есть два недостатка: она прямо или косвенно поощряет безбожие и поддерживает ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02594,богини процветания,Богини процветания,,other,Богини процветания,,no,no_diacritics_in_prose,,Богини процветания [2],vedabase_ru,"vedabase_ru:index.html:Богини процветания — это частичные проявления Шримати Радхики, а царицы Двараки — отражения Ее образа",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02606,бош̣т̣ам,Бош̣т̣ам,,other,Бош̣т̣ам,,conditional,needs_review,,Бош̣т̣ам [2] | бош̣т̣ам [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бош̣т̣ам – искажённое слово «вайш̣н̣ав | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бош̣т̣ам | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бош̣т̣ам,,needs_review,auto-generated draft,yes,Бош̣т̣ам [2] | бош̣т̣ам [1],bvks_ru [3],medium,review,,,,,,,
term-02609,брахма,брахма,,other,брахма,,conditional,diacritics_in_quotes_only,,брахма [186] | брахма̄ [16] | Брахма [3],bvks_ru,"vedabase_ru:index.html:брахма | vedabase_ru:index.html:Брахма | vedabase_ru:index.html:брахма̄ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Брахма — первое сотворённое существо в материальном мире, вторичный творец материальной вселенной | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Брахма",,needs_review,auto-generated draft,yes,брахма [186] | брахма̄ [16] | Брахма [3],vedabase_ru [203] | bvks_ru [2],medium,review,,,,,,,
term-02644,брахмаван... тат,Брахмаван... тат,,other,Брахмаван... тат,,no,no_diacritics_in_prose,,Брахмаван... тат [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Брахмаван... тат – «Виш̣н̣у Пурāн̣а», цитата из «Хари-бхакти-вилāсы» 9.404. История из статьи “Ш́рӣ Ш́рӣла Прабхупāда и ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02647,брахмаджьоти,брахмаджьоти,,other,брахмаджьоти,,conditional,no_diacritics_in_prose,,брахмаджьоти [193] | Брахмаджьоти [7],vedabase_ru,vedabase_ru:index.html:брахмаджьоти | vedabase_ru:index.html:Брахмаджьоти | vedabase_ru:index.html:Брахмаджьоти — одна из трех ипостасей Абсолютной Истины,,needs_review,auto-generated draft,yes,брахмаджьоти [193] | Брахмаджьоти [7],vedabase_ru [200],medium,review,,,,,,,
term-02650,брахман,брахман,,other,брахман,,conditional,no_diacritics_in_prose,,брахман [306] | Брахман [52],bvks_ru,"vedabase_ru:index.html:брахман | vedabase_ru:index.html:Брахман | vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Брахман — представитель высшего сословия в обществе варнашрамы | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:брахман",,needs_review,auto-generated draft,yes,брахман [306] | Брахман [52],vedabase_ru [337] | bvks_ru [21],medium,review,,,,,,,
term-02651,"брахман, величайший из великих","Брахман, величайший из великих",,other,"Брахман, величайший из великих",,no,no_diacritics_in_prose,,"Брахман, величайший из великих [2]",vedabase_ru,"vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02700,брахмачари,брахмачари,,other,брахмачари,,conditional,diacritics_in_quotes_only,,брахмачари [126] | Брахмачари [27] | брахмача̄рӣ [22] | брахмача̄ри [2],bvks_ru,vedabase_ru:index.html:брахмачари | vedabase_ru:index.html:брахмача̄ри | vedabase_ru:index.html:Брахмачари | vedabase_ru:index.html:брахмача̄рӣ | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:брахмачари,,needs_review,auto-generated draft,yes,брахмачари [126] | Брахмачари [27] | брахмача̄рӣ [22] | брахмача̄ри [2],vedabase_ru [172] | bvks_ru [5],medium,review,,,,,,,
term-02714,брахмо,Брахмо,,other,Брахмо,,no,no_diacritics_in_prose,,Брахмо [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Брахмо – член Брахмо Самаджа, религиозного общества, образованного в Бенгалии в девятнадцатом веке. (см. 2, стр. 3-4)",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02723,бр̣хаспати,бр̣хаспати,,other,бр̣хаспати,,conditional,needs_review,,бр̣хаспати [4] | Бр̣хаспати [1],bvks_ru,vedabase_ru:index.html:бр̣хаспати | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бр̣хаспати – (1) планета Юпитер; (2) гуру полубогов,,needs_review,auto-generated draft,yes,бр̣хаспати [4] | Бр̣хаспати [1],vedabase_ru [4] | bvks_ru [1],medium,review,,,,,,,
term-02725,бр̣хат,бр̣хат,,other,бр̣хат,,conditional,needs_review,,бр̣хат [10] | Бр̣хат [2],bvks_ru,vedabase_ru:index.html:бр̣хат | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бр̣хат – большой | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бр̣хат,,needs_review,auto-generated draft,yes,бр̣хат [10] | Бр̣хат [2],vedabase_ru [10] | bvks_ru [2],medium,review,,,,,,,
term-02847,бхаг,Бхаг,,other,Бхаг,,no,no_diacritics_in_prose,,Бхаг [2],vedabase_ru,"vedabase_ru:index.html:Бхаг., 1.2.18 – 19",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03104,бхек,бхек,,other,бхек,,conditional,no_diacritics_in_prose,,бхек [5] | Бхек [2],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бхек – одежда, простой короткий кусок ткани, который носят бāбāджӣ. «Дать бхек» значит посвятить человека в образ жизни  | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхек | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бхек",,needs_review,auto-generated draft,yes,бхек [5] | Бхек [2],bvks_ru [7],medium,review,,,,,,,
term-03143,бхога,бхога,,other,бхога,,conditional,no_diacritics_in_prose,,бхога [53] | Бхога [2],bvks_ru,"vedabase_ru:index.html:бхога | vedabase_ru:index.html:Бхога | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Бхога — пища, которую подносят Божеству | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхога",,needs_review,auto-generated draft,yes,бхога [53] | Бхога [2],vedabase_ru [53] | bvks_ru [2],medium,review,,,,,,,
term-03306,быть матерью,Быть матерью,,other,Быть матерью,,no,no_diacritics_in_prose,,Быть матерью [3],bvks_ru,"bvks_ru:Рабочий.pdf:Быть матерью — не значит просто родить ребёнка, мать — это воплощение самопожертвования, заботы, сострадания и уте- шени | bvks_ru:Рабочий_ред.pdf:Быть матерью — не значит просто родить ребёнка, мать — это воплощение самопожертвования, заботы, сострадания и уте- шени | bvks_ru:Рабочий_ссылки.pdf:Быть матерью — не значит просто родить ребёнка, мать — это воплощение самопожертвования, заботы, сострадания и уте- шени",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03307,в действительности абсолютная истина,В действительности Абсолютная Истина,,other,В действительности Абсолютная Истина,,no,no_diacritics_in_prose,,В действительности Абсолютная Истина [2],vedabase_ru,"vedabase_ru:index.html:В действительности Абсолютная Истина — это Верховная Личность, Бог, исполненный всех достояний. Ты же пытаешься представ",,draft,auto-generated draft,no,,,high,drop,,,,,,,
term-03308,в расабхасе,В расабхасе,,other,В расабхасе,,no,no_diacritics_in_prose,,В расабхасе [1],vedabase_ru,"vedabase_ru:index.html:В расабхасе — несовместимых сочетаниях рас — можно выделить упарасу (неверное выражение), анурасу (подражание) и апарасу",,draft,auto-generated draft,no,,,high,drop,,,,,,,
term-03391,вайкунтха,Вайкунтха,,other,Вайкунтха,,conditional,diacritics_in_quotes_only,,ваикун̣т̣ха [33] | Вайкунтха [1],bvks_ru,vedabase_ru:index.html:ваикун̣т̣ха | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Вайкунтха — духовный мир,,needs_review,auto-generated draft,yes,ваикун̣т̣ха [33] | Вайкунтха [1],vedabase_ru [33] | bvks_ru [1],medium,review,,,,,,,
term-03396,вайкунтху окружают водные просторы,Вайкунтху окружают водные просторы,,other,Вайкунтху окружают водные просторы,,no,no_diacritics_in_prose,,Вайкунтху окружают водные просторы [2],vedabase_ru,"vedabase_ru:index.html:Вайкунтху окружают водные просторы — бесконечные, неизмеримые и беспредельные",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03429,вайшнав,Вайшнав,,other,Вайшнав,,no,no_diacritics_in_prose,,Вайшнав [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Вайшнав — преданный Вишну или Кришны,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03807,величайший из великих,величайший из великих,,other,величайший из великих,,no,no_diacritics_in_prose,,величайший из великих [2],vedabase_ru,"vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03810,вену,вену,,other,вену,,conditional,diacritics_in_quotes_only,,вен̣у [15] | Вен̣у [2] | вену [1] | Вену [1],bvks_ru,vedabase_ru:index.html:вен̣у | vedabase_ru:index.html:вену | vedabase_ru:index.html:Вену | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вен̣у – флейта. Знаменитая флейта Кр̣ш̣н̣ы тесно связана с Его играми во Вр̣ндāване | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вен̣у,,needs_review,auto-generated draft,yes,вен̣у [15] | Вен̣у [2] | вену [1] | Вену [1],vedabase_ru [17] | bvks_ru [2],medium,review,,,,,,,
term-03818,верховная личность бога,Верховная Личность Бога,,other,Верховная Личность Бога,,no,no_diacritics_in_prose,,Верховная Личность Бога [4],vedabase_ru,"vedabase_ru:index.html:Верховная Личность Бога — это Кришна, чье тело вечно и исполнено знания и блаженства. У Него нет начала, ибо Он Сам нача | vedabase_ru:index.html:Верховная Личность Бога — это Махапрабху, который несет миру божественное просветление. Соприкоснуться с Ним — значит пр",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03832,веш̣т̣и,Веш̣т̣и,,other,Веш̣т̣и,,conditional,needs_review,,Веш̣т̣и [2] | веш̣т̣и [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Веш̣т̣и – дхоти, которое носят сложенным вдвое и без каччхи (когда кусок ткани заправляется сзади) | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:веш̣т̣и | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Веш̣т̣и",,needs_review,auto-generated draft,yes,Веш̣т̣и [2] | веш̣т̣и [1],bvks_ru [3],medium,review,,,,,,,
term-03834,взгляд изнутри,Взгляд изнутри,,other,Взгляд изнутри,,no,no_diacritics_in_prose,,Взгляд изнутри [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03835,"взгляд изнутри, глазами инсайдера","Взгляд изнутри, глазами инсайдера",,other,"Взгляд изнутри, глазами инсайдера",,no,no_diacritics_in_prose,,"Взгляд изнутри, глазами инсайдера [1]",bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03836,взгляните на эти деревья,Взгляните на эти деревья,,other,Взгляните на эти деревья,,no,no_diacritics_in_prose,,Взгляните на эти деревья [2],vedabase_ru,vedabase_ru:index.html:Взгляните на эти деревья — они дают все необходимое каждому! Их жизнь не проходит зря. Их поведение подобно поведению ве,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04550,вишну,вишну,,other,вишну,,conditional,diacritics_in_quotes_only,,вишн̣у [63] | вишну [12] | Вишну [3] | виш̣н̣у [1],bvks_ru,"vedabase_ru:index.html:вишн̣у | vedabase_ru:index.html:вишну | vedabase_ru:index.html:Вишну, Личность Бога, — это Абсолютная Истина, и полубоги всегда горят желанием созерцать Его лотосные стопы. Подобно бо | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Вишну — Верховный Господь, экспансия Кришны | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:виш̣н̣у",,needs_review,auto-generated draft,yes,вишн̣у [63] | вишну [12] | Вишну [3] | виш̣н̣у [1],vedabase_ru [77] | bvks_ru [2],medium,review,,,,,,,
term-04551,"вишну, личность бога","Вишну, Личность Бога",,other,"Вишну, Личность Бога",,no,no_diacritics_in_prose,,"Вишну, Личность Бога [2]",vedabase_ru,"vedabase_ru:index.html:Вишну, Личность Бога, — это Абсолютная Истина, и полубоги всегда горят желанием созерцать Его лотосные стопы. Подобно бо",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04594,вместилище всего наслаждения,вместилище всего наслаждения,,other,вместилище всего наслаждения,,no,no_diacritics_in_prose,,вместилище всего наслаждения [2],vedabase_ru,"vedabase_ru:index.html:Кришна, вместилище всего наслаждения, — это Верховная Личность Бога, высший повелитель. Никто не может превзойти Шри Кри",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04600,враджабхуми,Враджабхуми,,other,Враджабхуми,,no,no_diacritics_in_prose,,Враджабхуми [2],vedabase_ru,"vedabase_ru:index.html:Враджабхуми, или Вриндаван, — идеальное место для практики сознания Кришны, ибо все жители Вриндавана с рождения любят К",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04677,все они,все Они,,other,все Они,,no,no_diacritics_in_prose,,все Они [2],vedabase_ru,"vedabase_ru:index.html:Итак, все Они — аватары Господа Кришны, но мы видим, что Они ведут себя как Его преданные",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04678,все преданные господа,Все преданные Господа,,other,Все преданные Господа,,no,no_diacritics_in_prose,,Все преданные Господа [2],vedabase_ru,"vedabase_ru:index.html:Все преданные Господа — в том числе Шриваса, Рамай, Рагху, Говинда, Мукунда, Харидас, Говиндананда, Мадхава и Говинда — ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04679,все приближенные господа кришны,Все приближенные Господа Кришны,,other,Все приближенные Господа Кришны,,no,no_diacritics_in_prose,,Все приближенные Господа Кришны [2],vedabase_ru,"vedabase_ru:index.html:Все приближенные Господа Кришны — Брахма, Шива, Шука, Санатана и другие — счастливы быть Его слугами",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04680,все эти ветви,Все эти ветви,,other,Все эти ветви,,no,no_diacritics_in_prose,,Все эти ветви [2],vedabase_ru,"vedabase_ru:index.html:Все эти ветви — преданные Господа Нитьянанды Прабху, — усыпанные спелыми плодами любви к Кришне, дарили эти плоды каждом",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04683,вставай! вставай,Вставай! Вставай,,other,Вставай! Вставай,,no,no_diacritics_in_prose,,Вставай! Вставай [2],vedabase_ru,"vedabase_ru:index.html:Вставай! Вставай!» — говорил Он мне снова и снова. Когда я поднялся и взглянул на Него, я был поражен Его красотой",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04684,вторая четверная экспансия,Вторая четверная экспансия,,other,Вторая четверная экспансия,,no,no_diacritics_in_prose,,Вторая четверная экспансия [2],vedabase_ru,"vedabase_ru:index.html:Вторая четверная экспансия — это Ва̄судева, Санкаршана, Прадьюмна и Анируддха. Каждое из этих Божеств полностью духовно",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04685,вулкан мыслей,Вулкан мыслей,,other,Вулкан мыслей,,no,no_diacritics_in_prose,,Вулкан мыслей [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вулкан мыслей» – из лекции под названием «Относительные миры,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04686,вывод таков: господь чайтанья,Вывод таков: Господь Чайтанья,,other,Вывод таков: Господь Чайтанья,,no,no_diacritics_in_prose,,Вывод таков: Господь Чайтанья [2],vedabase_ru,"vedabase_ru:index.html:Вывод таков: Господь Чайтанья — это Верховная Личность Бога, Кришна, сын царя Враджа",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04808,гарбходакашайи вишну,Гарбходакашайи Вишну,,other,Гарбходакашайи Вишну,,no,no_diacritics_in_prose,,Гарбходакашайи Вишну [2],vedabase_ru,"vedabase_ru:index.html:Гарбходакашайи Вишну — это Сверхдуша всей совокупности живых существ, а Кширодакашайи Вишну — Сверхдуша каждого отдельно",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04819,гармонизатор,Гармонизатор,,other,Гармонизатор,,conditional,no_diacritics_in_prose,,Гармонизатор [3],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Гармонизатор» – ежемесячная газета на английском языке, издаваемая с июня 1927 года. Позднее газета начала издаваться ра | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Гармонизатор",,needs_review,auto-generated draft,yes,Гармонизатор [3],bvks_ru [3],medium,review,,,,,,,
term-04857,гаура,гаура,,other,гаура,,conditional,no_diacritics_in_prose,,гаура [78] | Гаура [2],bvks_ru,vedabase_ru:index.html:гаура | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаура — золотистый или светлокожий | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаура,,needs_review,auto-generated draft,yes,гаура [78] | Гаура [2],vedabase_ru [78] | bvks_ru [2],medium,review,,,,,,,
term-04886,гаятри,гаятри,,other,гаятри,,conditional,no_diacritics_in_prose,,гаятри [12] | Гаятри [2],bvks_ru,"vedabase_ru:index.html:гаятри | vedabase_ru:index.html:Гаятри | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаятри — мантра, которую дваждырождённые молча повторяют на рассвете, в полдень и на закате | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:гаятри",,needs_review,auto-generated draft,yes,гаятри [12] | Гаятри [2],vedabase_ru [11] | bvks_ru [3],medium,review,,,,,,,
term-04899,гигантская вселенская форма,Гигантская вселенская форма,,other,Гигантская вселенская форма,,no,no_diacritics_in_prose,,Гигантская вселенская форма [2],vedabase_ru,"vedabase_ru:index.html:Гигантская вселенская форма — это воплощение Маха-Санкаршаны, называемое Вишварупой. Поэтому во всем мироздании нет ниче",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04921,глава вторая: хираньякашипу,ГЛАВА ВТОРАЯ: Хираньякашипу,,other,ГЛАВА ВТОРАЯ: Хираньякашипу,,no,no_diacritics_in_prose,,ГЛАВА ВТОРАЯ: Хираньякашипу [1],vedabase_ru,vedabase_ru:index.html:ГЛАВА ВТОРАЯ: Хираньякашипу — царь демонов,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04923,глазами инсайдера,глазами инсайдера,,other,глазами инсайдера,,no,no_diacritics_in_prose,,глазами инсайдера [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04931,говардхан,Говардхан,,other,Говардхан,,no,no_diacritics_in_prose,,Говардхан [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Говардхан — священный холм на земле Вриндавана,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04938,говинда,говинда,,other,говинда,,conditional,no_diacritics_in_prose,,говинда [69] | Говинда [9],bvks_ru,"vedabase_ru:index.html:говинда | vedabase_ru:index.html:ТЕКСТ 107: «Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего су | vedabase_ru:index.html:Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего сущего, но у Н | vedabase_ru:index.html:Повелитель гопи, Говинда, — главное божество Гокулы. Он всегда предается наслаждениям в обители, которую называют Голоко | vedabase_ru:index.html:ТЕКСТ 154: „Кришна, Говинда, — верховный повелитель. Его тело духовно, вечно и исполнено блаженства. Он источник всего с",,needs_review,auto-generated draft,yes,говинда [69] | Говинда [9],vedabase_ru [77] | bvks_ru [1],medium,review,,,,,,,
